the_geom,OBJECTID,STOPNAME,TRAPEZESTOPABBR,RUCUSSTOPABBR,STOPID,LATITUDE,LONGITUDE,ACCESSIBILITYMASK,ATSTREET,ONSTREET,POSITION,ORIENTATION,SERVICEPLANNINGSTOPTYPE,SHELTER,INSERT_TIMESTAMP,SDE_ID,SIGNUPID,SUPERVISOR_DISTRICT,CREATED_USER,CREATED_DATE,LAST_EDITED_USER,LAST_EDITED_DATE
POINT (-122.494812223428 37.74608393608),25181,Sunset Blvd&Rivera St NW-NS/SB,SUNSRVR0,SUNSRVRA,6549,37.746079000000002,-122.494799,0,RIVERA ST,SUNSET BLVD,NS,NW,,0,10/29/2017 05:39:39 PM +0000,655765,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.435448210138 37.710944938163),25216,Munich St&Cordova Ave NW-FS/PS,MNCHCOR1,MNCHCORD,5630,37.710940000000001,-122.435435,0,CORDOVA ST,MUNICH ST,FS,NW,,0,10/29/2017 05:39:39 PM +0000,655823,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.403989214883 37.791008946901),23762,Kearny St&Bush St NE-FS/BZ,KRNYBUS1,KRNYBUSH,4818,37.791004000000001,-122.403976,0,BUSH ST,KEARNY ST,FS,NE,BZ,0,10/29/2017 05:39:39 PM +0000,653431,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.409935213582 37.774771945294),22474,8th St&Folsom St S-FS/BZ,8STFOL0,8STFOLS,3205,37.774766999999997,-122.40992199999999,0,FOLSOM ST,8TH ST,FS,S,BZ,0,10/29/2017 05:39:39 PM +0000,651809,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.428837215813 37.767665942822),25494,Market St&Church St N-NS/SI,MRKTCHU0,MRKTCHUR,5661,37.767660999999997,-122.42882399999999,0,14TH ST,MARKET ST,NS,N,SI,0,10/29/2017 05:39:39 PM +0000,656605,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.466063219698 37.758394939163),23518,Lawton St&9th Ave SW-NS/PS,LAWT 9A0,LAWT 9AV,4855,37.758389999999999,-122.46605,0,09TH AVE,LAWTON ST,NS,SW,FL,0,10/29/2017 05:39:39 PM +0000,653049,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.441320220151 37.791569944041),23962,Jackson St&Divisadero St SW-NS/BZ,JACKDIV1,JACKDIVI,5146,37.791564999999999,-122.44130699999999,0,DIVISADERO ST,JACKSON ST,NS,SW,BZ,0,10/29/2017 05:39:39 PM +0000,653788,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.434169214347 37.752783941631),23659,Castro St&23RD St E-MI/SB,CTRO23S1,CTRO23ST,4324,37.752778999999997,-122.434156,0,23RD ST,CASTRO ST,MI,E,,0,10/29/2017 05:39:39 PM +0000,653260,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.487183224967 37.772354938762),23526,Fulton St&28TH Ave SE-FS/BZ,FULT28A1,FULT28AV,4751,37.772349999999996,-122.48716999999999,0,28TH AVE,FULTON ST,FS,SE,FL,1,10/29/2017 05:39:39 PM +0000,653061,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.459718217052 37.734393937571),24888,Yerba Buena Ave&Hazelwood Ave W-NS,Y B HZW0,Y B HZWD,6988,37.734389,-122.459705,0,HAZELWOOD AVE,YERBA BUENA AVE,NS,W,,0,10/29/2017 05:39:39 PM +0000,655518,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.458873221749 37.777474941557),22920,Balboa St&Arguello Blvd NW-FS/BZ,BBOAARG0,BBOAARGL,3067,37.777470000000001,-122.45886,0,ARGUELLO BLVD,BALBOA ST,FS,NW,BZ,1,10/29/2017 05:39:39 PM +0000,651709,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.448533221126 37.787496942909),25114,Walnut St&California St E-MB/SB,WALNCAL1,WALNCALI,6906,37.787492,-122.44852,0,CALIFORNIA ST,WALNUT ST,MB,E,,0,10/29/2017 05:39:39 PM +0000,655921,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.422780213039 37.752049941921),22807,24th St&Guerrero St NE-NS/BZ,24STGUE0,24STGUER,3471,37.752044999999995,-122.42276699999999,0,GUERRERO ST,24TH ST,NS,NE,BZ,0,10/29/2017 05:39:39 PM +0000,651987,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.480286224869 37.776433939995),22947,Balboa St&21ST Ave SW-NS/PS,BBOA21A1,BBOA21AV,3048,37.776429,-122.480273,0,21ST AVE,BALBOA ST,NS,SW,,1,10/29/2017 05:39:39 PM +0000,651753,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.405224206034 37.717353940104),25935,Wilde Ave&Rutland St NE-NS/PS,WILDRUT1,WILDRUTL,7061,37.717348999999999,-122.40521099999999,0,RUTLAND ST,WILDE AVE,NS,SW,,0,10/29/2017 05:39:39 PM +0000,657204,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.423109217509 37.794895945484),24188,Pacific Ave&Van Ness Ave NE-NS/SB,PACFV.N0,PACFV.N.,5858,37.794891,-122.423096,0,,,NS,NE,,0,10/29/2017 05:39:39 PM +0000,654204,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.436482220659 37.800895945068),23863,Fillmore St&Chestnut St NW-NS/BZ,FILLCHE0,FILLCHES,4609,37.800891,-122.436469,0,CHESTNUT ST,FILLMORE ST,NS,NW,BZ,1,10/29/2017 05:39:39 PM +0000,653220,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.401282214946 37.7929799466),23242,California St&Sansome St SW,CALISAN1,,3895,37.792974999999998,-122.401269,0,SANSOME ST,CALIFORNIA ST,,SW,,0,10/29/2017 05:39:39 PM +0000,652593,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.400101214797 37.792292947111),25714,Pine St&Battery St NW-FS/BZ,PINEBAT0,PINEBATT,5941,37.792287999999999,-122.400088,0,BATTERY ST,PINE ST,FS,NW,BZ,0,10/29/2017 05:39:39 PM +0000,656986,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.452161213426 37.714157936818),24755,San Jose Ave&Farallones St N-NS/PS,S J FAR0,S J FARA,6257,37.714152999999996,-122.45214799999999,0,FARALLONES ST,SAN JOSE AVE,NS,N,,0,10/29/2017 05:39:39 PM +0000,654918,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.433573216214 37.767404942733),22975,14th St&Noe St SW-NS/PS,14STNOE0,14STNOE,3259,37.767400000000002,-122.43356,0,NOE ST,14TH ST,NS,SW,,0,10/29/2017 05:39:39 PM +0000,651798,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.401464211497 37.764908944441),23159,17th St&De Haro St NE-NS/BZ,17STDHR1,17STDHRO,3312,37.764904000000001,-122.40145099999999,0,DE HARO ST,17TH ST,NS,NE,BZ,0,10/29/2017 05:39:39 PM +0000,652074,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.449190216091 37.740711938992),25102,Teresita Blvd&Reposa Way S-FS/SB,TERERPS0,TERERPSA,6679,37.740707,-122.44917699999999,0,REPOSA WAY,TERESITA BLVD,FS,S,,0,10/29/2017 05:39:39 PM +0000,655905,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.435393216202 37.762624941885),25497,Market St&Castro St W-FS/SB,MRKTCTRW,MRKTCTRO,5667,37.762619999999998,-122.43537999999999,0,17TH ST,MARKET ST,FS,W,SI,0,10/29/2017 05:39:39 PM +0000,656614,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.429198218091 37.790364944356),24705,Sacramento St&Laguna St SW-NS/PS,SACOLGN1,SACOLGNA,6306,37.79036,-122.429185,0,LAGUNA ST,SACRAMENTO ST,NS,SW,,0,10/29/2017 05:39:39 PM +0000,655221,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.475782224114 37.776764940191),22944,Balboa St&17TH Ave NE-NS/PS,BBOA17A0,BBOA17AV,3043,37.776759999999996,-122.475769,0,17TH AVE,BALBOA ST,NS,NE,,0,10/29/2017 05:39:39 PM +0000,651747,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.396394209142 37.749872943637),23439,Connecticut St&Cesar Chavez St NW-NS,CONNCHA0,CONNCHAV,4132,37.749867999999999,-122.39638099999999,0,CESAR CHAVEZ ST,CONNECTICUT ST,NS,NW,,0,10/29/2017 05:39:39 PM +0000,652543,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.459172214121 37.713156936413),22991,Broad St&Capitol Ave SW-NS/PS,BRODCAP0,BRODCAPI,3716,37.713152000000001,-122.459159,0,CAPITOL AVE,BROAD ST,NS,SW,,0,10/29/2017 05:39:39 PM +0000,652211,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.418227210936 37.734899940772),23480,Crescent Ave&Porter St SW-NS/PS,CRESPRT1,CRESPRTR,4200,37.734895000000002,-122.41821400000001,0,PORTER ST,CRESCENT AVE,NS,SW,,0,10/29/2017 05:39:39 PM +0000,652990,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.408141214648 37.786335945558),24396,O'Farrell St&Powell St SW-NS/BZ,OFARPOW1,OFARPOWL,5817,37.786330999999997,-122.408128,0,POWELL ST,OFARRELL ST,NS,SW,BZ,0,10/29/2017 05:39:39 PM +0000,654371,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.419273215988 37.78218494444),24875,Turk St&Polk St NW-FS/SB,TURKPOL0,TURKPOLK,6726,37.782179999999997,-122.41925999999999,0,POLK ST,TURK ST,FS,NW,,0,10/29/2017 05:39:39 PM +0000,655505,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.435973216735 37.769184942096),24436,Castro St&Duboce Ave NW-NS/BZ,CTRODUB0,CTRODUBO,4330,37.769179999999999,-122.43595999999999,0,DUBOCE AVE,CASTRO ST,NS,NW,BZ,1,10/29/2017 05:39:39 PM +0000,654746,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.445013215322 37.746704940145),23391,Clipper St&Portola Dr S-FS,CLIPPORT,CLPRPORT,4072,37.746700000000004,-122.44500000000001,0,PORTOLA DR,DIAMOND HEIGHTS BL,FS,S,,0,10/29/2017 05:39:39 PM +0000,652468,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.387875207094 37.742632943605),23884,Evans Ave&3RD St S-FS/SB,EVAN 3S1,EVAN 3ST,4547,37.742627999999996,-122.387862,0,3RD ST,EVANS AVE,FS,S,,0,10/29/2017 05:39:39 PM +0000,653245,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.421393208604 37.713404938879),24869,1900 Sunnydale Ave NE-FS/SB,SUNY1900,SUNY1900,6567,37.7134,-122.42138,0,,SUNNYDALE AVE,FS,NE,,0,10/29/2017 05:39:39 PM +0000,655491,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.44510021539 37.748081939914),22989,Burnett Ave&Dawnview Way NW-NS/SB,BRNTDNV1,BRNTDNVW,3713,37.748076999999995,-122.445087,0,DAWNVIEW WAY,BURNETT AVE,NS,NW,,0,10/29/2017 05:39:39 PM +0000,652207,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.524412237789 37.83037794071),26199,Field Rd&Bodsworth Rd SE-FS/SB,FILDBDS2,,7692,37.830373000000002,-122.524399,,BODSWORTH RD,FIELD RD,,,,,10/29/2017 05:39:39 PM +0000,657636,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.373920214017 37.823525951235),26140,9th ST & AVE D S-MB/SB,.9THAVEC,,7590,37.823521,-122.373907,0,AVENUE B,9TH TI ST,,,,0,10/29/2017 05:39:39 PM +0000,657555,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.431818209665 37.712836937888),23495,Geneva Ave&Prague St E-NS/BZ,GNVAPRA0,GNVAPRAG,4894,37.712831999999999,-122.431805,0,PRAGUE ST,GENEVA AVE,NS,E,BZ,0,10/29/2017 05:39:39 PM +0000,653016,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.451298214369 37.728425938386),23985,Judson Ave&Gennessee St NW-FS/SB,JDSNGNS0,JDSNGNSE,5171,37.728420999999997,-122.451285,0,GENNESSEE ST,JUDSON AVE,FS,NW,,0,10/29/2017 05:39:39 PM +0000,653819,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.42862221484 37.764386942462),23246,Church St&16TH St SE-NS/SI,CHUR16S1,CHUR16ST,3985,37.764381999999998,-122.42860899999999,0,16TH ST,CHURCH ST,NS,SE,SI,0,10/29/2017 05:39:39 PM +0000,652602,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.469966216881 37.719589935553),24920,Garfield St&Byxbee St SW-NS/SB,GARFBXB0,,7325,37.719584999999995,-122.469953,,BYXBEE ST,GARFIELD ST,,,,,10/29/2017 05:39:39 PM +0000,655580,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.406853211613 37.759624943765),24553,Potrero Ave&20th St NE-FS/BZ,POTR20S1,POTR20ST,6032,37.759619999999998,-122.40684,0,20TH ST,POTRERO AVE,FS,NE,BZ,0,10/29/2017 05:39:39 PM +0000,654572,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.38642120622 37.741953944278),23596,Evans Ave&Newhall St E-NS/SB,EVANNEW1,EVANNEWH,4555,37.741948999999998,-122.386408,0,NEWHALL ST,EVANS AVE,FS,W,BZ,0,10/29/2017 05:39:39 PM +0000,652875,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.389730210321 37.772836946144),25572,3rd St&Mission Rock St SW-FS,3ST MRS1,3ST MRS1,7359,37.772832000000001,-122.38971699999999,0,MISSION ROCK ST,3RD ST,FS,SW,SI,0,10/29/2017 05:39:39 PM +0000,656724,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.429714216179 37.770252943227),24098,Hermann St&Fillmore St SE-FS/BZ,HERMFIL0,HERMFILL,5018,37.770247999999995,-122.42970099999999,0,FILLMORE ST,HERMANN ST,FS,SE,BZ,0,10/29/2017 05:39:39 PM +0000,653613,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.403474213832 37.788055946816),23764,Kearny St&Geary Blvd NE-FS/BZ,KRNYGEA0,KRNYGEAR,4821,37.788050999999996,-122.40346099999999,0,GEARY ST,KEARNY ST,FS,NE,BZ,1,10/29/2017 05:39:39 PM +0000,653433,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.527683237826 37.829064940566),23785,Field Rd&Nike Site W-MB/SB,FILDNIK0,FILDNIKE,4601,37.829059999999998,-122.52767,0,SIMMONS RD,FIELD RD,MB,W,,0,10/29/2017 05:39:39 PM +0000,653100,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.436384221058 37.800742945512),23212,Chestnut St&Fillmore St SW-NS/BZ,CHESFIL1,CHESFILL,3942,37.800737999999996,-122.43637099999999,0,FILLMORE ST,CHESTNUT ST,NS,SW,BZ,0,10/29/2017 05:39:39 PM +0000,652161,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.472283221621 37.759134939404),24341,Lawton St&Lomita Ave NE-NS/SB,LAWTLMT0,LAWTLMTA,4860,37.759129999999999,-122.47226999999999,0,LOMITA AVE,LAWTON ST,NS,NE,FL,0,10/29/2017 05:39:39 PM +0000,654510,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.500412227622 37.775641938723),22918,Balboa St&40TH Ave NE-NS/PS,BBOA40A0,BBOA40AV,3063,37.775636999999996,-122.500399,0,40TH AVE,BALBOA ST,NS,NE,,0,10/29/2017 05:39:39 PM +0000,651703,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.403644210277 37.754399943691),22859,23rd St&Vermont St SW-NS/BZ,23STVRM1,23STVRMT,3456,37.754394999999995,-122.403631,0,VERMONT ST,23RD ST,NS,SW,BZ,1,10/29/2017 05:39:39 PM +0000,651583,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.427303210522 37.723114939587),23035,Athens St&Excelsior Ave S-NS,ATHNEXC1,ATHNEXCL,3669,37.723109999999998,-122.42729,0,EXCELSIOR AVE,ATHENS ST,NS,S,FL,0,10/29/2017 05:39:39 PM +0000,652281,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.435943213445 37.738414939787),23472,Diamond St&Conrad St SE-FS/PS,DIAMCON0,DIAMCONR,4393,37.738410000000002,-122.43593,0,CONRAD ST,DIAMOND ST,FS,SE,FL,0,10/29/2017 05:39:39 PM +0000,652982,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.413991218112 37.802834946695),25596,Columbus Ave&Lombard St NW-NS/FL,COLMLOMN,,7181,37.80283,-122.413978,0,LOMBARD ST,COLUMBUS AVE,,N,,0,10/29/2017 05:39:39 PM +0000,656383,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.445959217378 37.764285941267),23186,Ashbury St&Clifford Ter E-FS/PS,ASHBCLI1,ASHBCLIF,3656,37.764280999999997,-122.44594599999999,0,CLIFFORD TER,ASHBURY ST,FS,E,,0,10/29/2017 05:39:39 PM +0000,652110,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.399943205033 37.716724940573),25811,San Bruno Ave&Wilde Ave W-NS/BZ,SBROWIL0,SBROWILD,6371,37.716719999999995,-122.39993,0,WILDE AVE,SAN BRUNO AVE,NS,NW,BZ,0,10/29/2017 05:39:39 PM +0000,656798,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.44483621846 37.767354941896),25945,Frederick St&Masonic Ave SW-NS/PS,FREDMSIC,FREDMSIC,7025,37.76735,-122.444823,0,MASONIC AVE,FREDERICK ST,NS,SW,,0,10/29/2017 05:39:39 PM +0000,657221,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.400663214246 37.788624946855),25081,2nd St & Stevenson St W-FS/BZ,2STSTV0,2STSTVN,3013,37.788620000000002,-122.40065,0,STEVENSON ST,2ND ST,FS,W,BZ,0,10/29/2017 05:39:39 PM +0000,655464,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.431783214455 37.748274941248),23047,26th St&Noe St NW-FS/SB,26STNOE1,26STNOE,3520,37.748269999999998,-122.43177,0,NOE ST,26TH ST,FS,NW,,1,10/29/2017 05:39:39 PM +0000,652297,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.536273239371 37.831784940217),25220,Mitchell Rd&Visitors Center SE-FS,MTCHVST1,MTCHVSTR,5722,37.831779999999995,-122.53626,0,EDISON ST,MITCHELL RD,FS,SE,,0,10/29/2017 05:39:39 PM +0000,655828,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.420548219209 37.806646946578),24045,Hyde St&Beach St SE-NS,HYDEBEC0,HYDEBECH,5064,37.806641999999997,-122.420535,0,NORTH POINT ST,HYDE ST,NS,SE,,0,10/29/2017 05:39:39 PM +0000,653513,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.405250212903 37.771326945299),26116,Brannan&8TH St SE-FS/BZ,BRAN.8ST,,7684,37.771321999999998,-122.405237,0,8TH ST,BRANNAN ST,,,,0,10/29/2017 05:39:39 PM +0000,657508,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.391363205617 37.73241494299),24547,Revere Ave&3rd St E-NS,RVRE 3S1,RVRE 3ST,6248,37.732410000000002,-122.39135,0,03RD ST,REVERE AVE,NS,E,FL,0,10/29/2017 05:39:39 PM +0000,654561,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.427361210053 37.718938938885),24807,Persia Ave&Prague St W-NS/PS,PERSPRA0,PERSPRAG,5921,37.718933999999997,-122.42734799999999,0,PRAGUE ST,PERSIA AVE,NS,W,FL,0,10/29/2017 05:39:39 PM +0000,654990,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.41854921676 37.788015945589),25584,Sutter St&Larkin St NW-FS/BZ,SUTTLAR0,SUTTLARK,6597,37.788010999999997,-122.418536,0,LARKIN ST,SUTTER ST,FS,NW,BZ,0,10/29/2017 05:39:39 PM +0000,656361,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.439518217004 37.766497942418),26067,Roosevelt Way&15th St S-NS/SB,RSVT15S0,RSVT15ST,6233,37.766492999999997,-122.439505,0,15TH ST,ROOSEVELT WAY,NS,S,,0,10/29/2017 05:39:39 PM +0000,657423,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.414628210643 37.738833941704),23362,Cortland Ave&Ellsworth St SW-NS/BZ,CORTEWT0,CORTEWTH,4152,37.738828999999996,-122.414615,0,ELLSWORTH ST,CORTLAND AVE,NS,SW,BZ,0,10/29/2017 05:39:39 PM +0000,652423,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.379265205057 37.737676944474),23813,Evans Ave&Middle Point Rd W-NS/SB,EVANMDP0,EVANMDPT,4552,37.737671999999996,-122.37925199999999,0,MIDDLE POINT RD,EVANS AVE,NS,W,,0,10/29/2017 05:39:39 PM +0000,653133,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.388608207008 37.742981943445),23599,Evans Ave&Phelps St W-NS/SB,EVANPHL0,EVANPHLP,4560,37.742976999999996,-122.388595,0,PHELPS ST,EVANS AVE,NS,W,,0,10/29/2017 05:39:39 PM +0000,652879,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.48976222177 37.742359936342),25949,Taraval St&32nd Ave SW-NS/PS,TARA32A1,TARA32AV,6629,37.742354999999996,-122.489749,0,32ND AVE,TARAVAL ST,NS,SW,,0,10/29/2017 05:39:39 PM +0000,657227,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
